FRAME   ID  X   Y
116 1 110 110
117 0 130 114
117 1 110 110
118 0 131 115
118 1 111 110
119 0 133 116
119 1 113 110
120 0 133 116
120 1 113 110
121 0 134 116
121 1 114 110
122 0 135 117
122 1 115 110
123 0 136 118
123 1 118 110
124 0 135 117
124 1 119 110
125 0 136 118
125 1 121 110
126 0 136 118
126 1 122 110
127 0 136 118
127 1 122 110
128 0 137 118
128 1 122 110
129 0 139 118
129 1 122 110
130 0 140 117
130 1 122 110
131 0 141 117
131 1 123 110
132 0 141 117
132 1 123 110
133 0 142 117
133 1 124 110
134 0 144 117
134 1 125 111
135 0 146 116
135 1 127 112
136 0 147 115
136 1 129 112
137 0 149 116
137 1 130 112
138 0 149 115
138 1 129 112
139 0 150 115
139 1 130 113
140 0 150 115
140 1 132 115
141 0 151 115
141 1 132 116
142 0 153 115
142 1 133 115
143 0 154 114
143 1 134 116
144 0 153 113
144 1 133 116
145 0 154 114
145 1 134 116
146 0 154 113
146 1 133 116
147 0 154 113
147 1 134 117
148 0 154 113
148 1 134 118
149 0 154 113
149 1 134 118
150 0 154 113
150 1 134 118
151 0 154 113
151 1 134 118
152 0 154 113
152 1 134 118
153 0 154 113
153 1 133 118
154 0 154 113
154 1 134 118
155 0 154 113
155 1 133 118
156 0 154 113
156 1 134 117
157 0 154 113
157 1 133 118
158 0 154 113
158 1 134 117
159 0 154 113
159 1 133 118
160 0 154 113
160 1 134 117
161 0 154 113
161 1 133 118
162 0 154 113
162 1 134 117
163 0 154 113
163 1 133 118
164 0 154 113
164 1 134 118
165 0 154 113
165 1 133 118
166 0 154 113
166 1 134 119
167 0 154 113
167 1 133 120
168 0 154 113
168 1 134 119
169 0 154 113
169 1 133 120
170 0 154 113
170 1 134 120
171 0 154 113
171 1 134 120
172 0 154 113
172 1 135 120
173 0 154 113
173 1 135 120
174 0 154 113
174 1 135 120
175 0 154 113
175 1 135 120
176 0 154 113
176 1 135 120
177 0 154 113
177 1 135 120
178 0 154 113
178 1 136 120
179 0 154 113
179 1 136 120
180 0 154 113
180 1 136 120
181 0 154 113
181 1 136 120
182 0 154 113
182 1 137 118
183 0 154 113
183 1 139 116
184 0 154 113
184 1 140 115
185 0 154 113
185 1 140 115
186 0 154 113
186 1 140 115
187 0 154 113
187 1 140 115
188 0 154 113
188 1 141 114
189 0 154 113
189 1 142 113
190 0 154 113
190 1 141 113
191 0 154 113
191 1 142 113
192 0 154 113
192 1 141 113
193 0 154 113
193 1 142 113
194 0 155 113
194 1 141 113
195 0 156 113
195 1 142 113
196 0 156 112
196 1 142 113
197 0 157 110
197 1 142 113
198 0 158 110
198 1 142 113
199 0 157 110
199 1 142 113
200 0 159 109
200 1 143 113
201 0 160 108
201 1 144 113
202 0 160 106
202 1 144 113
203 0 161 105
203 1 145 113
204 0 162 105
204 1 146 113
205 0 162 104
205 1 146 114
206 0 162 103
206 1 147 114
207 0 162 103
207 1 149 113
208 0 162 103
208 1 151 114
209 0 162 103
209 1 152 114
210 0 162 103
210 1 151 114
211 0 163 103
211 1 153 114
212 0 164 102
212 1 153 114
213 0 164 100
213 1 154 113
214 0 165 99
214 1 154 114
215 0 167 99
215 1 155 112
216 0 167 99
216 1 156 112
217 0 168 97
217 1 156 111
218 0 168 95
218 1 156 111
219 0 168 95
219 1 157 110
220 0 168 95
220 1 159 107
221 0 168 94
221 1 159 107
222 0 168 93
222 1 159 107
223 0 168 93
223 1 159 107
224 0 169 92
224 1 159 107
225 0 170 90
225 1 160 106
226 0 170 88
226 1 160 104
227 0 171 87
227 1 160 104
228 0 172 86
228 1 161 103
229 0 171 85
229 1 162 103
230 0 172 85
230 1 162 103
231 0 171 84
231 1 163 102
232 0 172 83
232 1 165 100
233 0 171 84
233 1 166 100
234 0 172 83
234 1 166 100
235 0 171 83
235 1 166 100
236 0 172 83
236 1 168 98
237 0 172 83
237 1 169 97
238 0 172 83
238 1 170 98
239 0 172 83
239 1 170 97
240 0 172 83
240 1 171 97
241 0 172 83
241 1 172 97
242 0 173 83
242 1 172 96
243 0 174 82
243 1 172 95
244 0 174 81
244 1 172 95
245 0 175 80
245 1 172 95
246 0 177 78
246 1 172 95
247 0 177 78
247 1 172 95
248 0 178 77
248 1 172 94
249 0 179 76
249 1 172 93
250 0 181 74
250 1 172 93
251 0 182 73
251 1 173 92
252 0 182 74
252 1 174 90
253 0 182 73
253 1 173 90
254 0 183 73
254 1 174 88
255 0 184 73
255 1 174 87
256 0 183 73
256 1 174 86
257 0 184 72
257 1 175 84
258 0 183 71
258 1 176 83
259 0 184 71
259 1 175 84
260 0 183 71
260 1 176 83
261 0 184 70
261 1 176 83
262 0 183 69
262 1 176 83
263 0 184 69
263 1 176 83
264 0 184 68
264 1 177 82
265 0 184 67
265 1 178 81
266 0 184 67
266 1 178 82
267 0 184 66
267 1 179 81
268 0 184 64
268 1 180 81
269 0 183 63
269 1 180 81
270 0 184 63
270 1 181 80
271 0 184 63
271 1 182 79
272 0 183 62
272 1 183 79
273 0 184 60
273 1 184 79
274 0 183 60
274 1 184 78
275 0 183 60
275 1 184 77
276 0 183 60
276 1 184 77
277 0 183 60
277 1 184 77
278 0 183 60
278 1 184 77
279 0 182 58
279 1 185 75
280 0 181 58
280 1 185 75
281 0 181 58
281 1 185 75
282 0 180 57
282 1 186 74
283 0 179 57
283 1 185 73
284 0 179 57
284 1 185 73
285 0 178 56
285 1 185 73
286 0 176 54
286 1 185 73
287 0 175 54
287 1 185 72
288 0 174 54
288 1 184 70
289 0 174 54
289 1 183 69
290 0 173 53
290 1 184 69
291 0 173 53
291 1 183 68
292 0 172 52
292 1 184 66
293 0 170 51
293 1 183 65
294 0 169 51
294 1 183 65
295 0 170 51
295 1 183 65
296 0 169 51
296 1 183 65
297 0 170 51
297 1 183 65
298 0 169 51
298 1 183 65
299 0 170 50
299 1 183 64
300 0 170 50
300 1 183 64
301 0 170 50
301 1 183 64
302 0 170 50
302 1 183 64
303 0 170 50
303 1 183 64
304 0 170 49
304 1 183 63
305 0 170 49
305 1 184 64
306 0 170 49
306 1 183 63
307 0 170 49
307 1 184 64
308 0 170 49
308 1 184 63
309 0 170 48
309 1 184 63
310 0 170 47
310 1 184 63
311 0 170 48
311 1 184 64
312 0 170 48
312 1 183 63
313 0 170 48
313 1 184 64
314 0 170 48
314 1 183 64
315 0 170 48
315 1 184 64
316 0 170 48
316 1 184 63
317 0 170 48
317 1 184 64
318 0 170 48
318 1 184 63
319 0 170 48
319 1 184 63
320 0 170 48
320 1 184 63
321 0 170 49
321 1 184 63
322 0 170 50
322 1 184 63
323 0 171 50
323 1 184 62
324 0 172 50
324 1 184 61
325 0 171 50
325 1 184 61
326 0 172 50
326 1 185 61
327 0 172 51
327 1 186 61
328 0 173 52
328 1 185 61
329 0 174 52
329 1 186 61
330 0 174 52
330 1 185 61
331 0 174 52
331 1 186 61
332 0 174 53
332 1 185 61
333 0 175 55
333 1 185 61
334 0 176 55
334 1 185 61
335 0 175 55
335 1 185 61
336 0 175 55
336 1 184 61
337 0 175 55
337 1 184 61
338 0 175 55
338 1 183 61
339 0 175 55
339 1 184 61
340 0 176 56
340 1 183 61
341 0 176 56
341 1 183 61
342 0 176 56
342 1 183 61
343 0 176 56
343 1 183 61
344 0 176 56
344 1 182 61
345 0 175 56
345 1 181 61
346 0 175 56
346 1 181 61
347 0 175 57
347 1 181 62
348 0 175 57
348 1 180 61
349 0 175 57
349 1 179 62
350 0 175 57
350 1 179 61
351 0 174 55
351 1 178 61
352 0 173 54
352 1 176 60
353 0 173 53
353 1 175 58
354 0 173 52
354 1 175 56
355 0 173 52
355 1 175 56
356 0 174 51
356 1 175 55
357 0 174 50
357 1 175 55
358 0 174 50
358 1 175 54
359 1 175 53
RESET
360 0 177 51
360 1 193 55
361 0 178 52
361 1 193 55
362 0 177 52
362 1 193 55
363 0 179 51
363 1 193 55
364 0 180 52
364 1 193 55
365 0 180 52
365 1 193 55
366 0 180 52
366 1 193 55
367 0 180 52
367 1 193 55
368 0 181 52
368 1 193 55
369 0 182 52
369 1 194 54
370 0 182 52
370 1 194 53
371 0 182 52
371 1 194 53
372 0 182 51
372 1 194 53
373 0 182 52
373 1 194 53
374 0 181 51
374 1 194 53
375 0 182 51
375 1 194 53
376 0 181 51
376 1 194 53
377 0 182 51
377 1 194 53
378 0 182 51
378 1 194 53
379 0 182 51
379 1 194 53
380 0 182 51
380 1 194 53
381 0 182 51
381 1 194 53
382 0 182 50
382 1 194 53
383 0 182 49
383 1 194 53
384 0 182 49
384 1 194 54
385 0 182 49
385 1 194 53
386 0 182 49
386 1 194 54
387 0 182 49
387 1 194 53
388 0 182 49
388 1 194 54
389 0 182 49
389 1 194 53
390 0 182 49
390 1 194 54
391 0 182 49
391 1 194 54
392 0 182 49
392 1 194 54
393 0 181 49
393 1 194 54
394 0 182 48
394 1 194 54
395 0 180 47
395 1 194 54
396 0 179 47
396 1 194 54
397 0 180 47
397 1 194 54
398 0 179 47
398 1 194 54
399 0 179 46
399 1 194 54
400 0 179 46
400 1 194 54
401 0 179 46
401 1 194 54
402 0 179 46
402 1 194 54
403 0 179 46
403 1 194 54
404 0 179 46
404 1 194 54
405 0 178 45
405 1 194 54
406 0 177 45
406 1 194 54
407 0 178 45
407 1 194 54
408 0 177 45
408 1 194 54
409 0 178 45
409 1 194 54
410 0 178 45
410 1 194 54
411 0 178 45
411 1 194 54
412 0 178 44
412 1 194 54
413 0 178 43
413 1 194 54
414 0 179 44
414 1 194 54
415 0 179 43
415 1 194 54
416 0 180 44
416 1 194 54
417 0 180 44
417 1 194 54
418 0 180 44
418 1 194 54
419 0 180 44
419 1 194 55
420 0 180 44
420 1 194 55
421 0 180 44
421 1 194 56
422 0 180 44
422 1 194 55
423 0 180 44
423 1 194 56
424 0 181 45
424 1 194 55
425 0 182 47
425 1 194 56
426 0 182 48
426 1 194 55
427 0 182 47
427 1 193 56
428 0 182 48
428 1 194 55
429 0 183 48
429 1 194 56
430 0 184 48
430 1 194 56
431 0 183 48
431 1 194 56
432 0 185 49
432 1 193 56
433 0 185 50
433 1 194 56
434 0 185 49
434 1 193 56
435 0 185 50
435 1 194 56
436 0 185 49
436 1 193 56
437 0 186 50
437 1 194 56
438 0 186 50
438 1 193 55
439 0 187 50
439 1 194 56
440 0 188 50
440 1 194 56
441 0 187 50
441 1 193 55
442 0 188 50
442 1 193 55
443 0 187 50
443 1 193 55
444 0 189 52
444 1 194 57
445 0 190 53
445 1 194 58
446 0 189 53
446 1 194 57
447 0 191 54
447 1 195 59
448 0 192 54
448 1 197 60
449 0 192 55
449 1 197 60
450 0 193 57
450 1 197 61
451 0 194 57
451 1 197 62
452 0 194 57
452 1 197 62
453 0 194 58
453 1 197 63
454 0 194 59
454 1 196 65
455 0 194 61
455 1 195 65
456 0 194 62
456 1 195 66
457 0 194 62
457 1 195 67
458 0 194 62
458 1 195 67
459 0 194 64
459 1 195 67
460 0 194 65
460 1 195 67
461 0 194 66
461 1 195 67
462 0 194 67
462 1 195 67
463 0 194 67
463 1 195 67
464 0 194 67
464 1 195 67
465 0 194 68
465 1 195 67
466 0 194 67
466 1 195 67
467 0 194 68
467 1 195 67
468 0 194 68
468 1 195 67
469 0 194 69
469 1 195 68
470 0 194 69
470 1 195 67
471 0 194 70
471 1 195 68
472 0 194 70
472 1 195 68
RESET
473 0 210 76
473 1 192 74
474 0 211 77
474 1 196 76
475 0 213 78
475 1 195 76
476 0 213 77
476 1 196 76
477 0 214 78
477 1 193 77
478 0 215 78
478 1 193 78
479 0 216 78
479 1 192 77
480 0 216 79
480 1 192 77
481 0 215 79
481 1 191 77
482 0 216 79
482 1 192 77
483 0 215 79
483 1 191 77
484 0 216 79
484 1 191 77
485 0 215 79
485 1 191 77
486 0 216 79
486 1 191 77
487 0 215 79
487 1 191 77
488 0 216 79
488 1 191 77
489 0 215 79
489 1 191 77
490 0 216 79
490 1 191 77
491 0 215 79
491 1 192 76
492 0 216 79
492 1 191 75
493 0 215 79
493 1 192 76
494 0 216 79
494 1 191 76
495 0 215 79
495 1 192 76
496 0 216 79
496 1 192 76
497 0 215 79
497 1 194 75
498 0 216 79
498 1 194 74
499 0 215 79
499 1 195 74
500 0 216 79
500 1 196 74
501 0 215 79
501 1 195 74
502 0 216 79
502 1 196 74
503 0 215 79
503 1 197 73
504 0 215 79
504 1 198 73
505 0 215 79
505 1 198 73
506 0 215 79
506 1 198 73
507 0 215 79
507 1 198 72
508 0 215 79
508 1 198 70
509 0 215 79
509 1 198 69
510 0 215 79
510 1 198 68
511 0 215 79
511 1 197 67
512 0 215 79
512 1 198 68
513 0 215 79
513 1 197 67
514 0 215 79
514 1 199 66
515 0 215 80
515 1 199 65
516 0 215 79
516 1 200 64
517 0 215 80
517 1 200 62
518 0 215 79
518 1 200 62
519 0 215 80
519 1 201 61
520 0 215 79
520 1 203 60
521 0 215 80
521 1 204 59
522 0 214 79
522 1 204 59
523 0 213 80
523 1 204 59
524 0 214 79
524 1 204 59
525 0 213 80
525 1 203 59
526 0 214 79
526 1 203 59
527 0 213 80
527 1 202 59
528 0 214 80
528 1 201 59
529 0 213 80
529 1 201 61
530 0 214 80
530 1 201 62
531 0 213 80
531 1 201 62
532 0 214 80
532 1 201 62
533 0 213 80
533 1 201 62
534 0 214 80
534 1 201 62
535 0 213 80
535 1 201 62
536 0 214 80
536 1 201 62
537 0 213 80
537 1 201 62
538 0 214 80
538 1 201 61
539 0 214 80
539 1 201 62
540 0 214 80
540 1 201 61
541 0 214 80
541 1 201 62
542 0 214 80
542 1 201 61
543 0 214 80
543 1 201 62
544 0 214 80
544 1 200 61
545 0 214 80
545 1 198 61
546 0 214 80
546 1 197 61
547 0 214 80
547 1 197 61
548 0 214 80
548 1 197 61
549 0 214 80
549 1 196 61
550 0 214 80
550 1 194 61
551 0 214 80
551 1 193 60
552 0 214 80
552 1 192 59
553 0 214 80
553 1 190 59
554 0 214 80
554 1 190 59
555 0 214 80
555 1 189 59
556 0 214 80
556 1 189 59
557 0 214 80
557 1 188 57
558 0 214 80
558 1 186 55
559 0 214 80
559 1 185 54
560 0 214 80
560 1 185 53
561 0 213 80
561 1 185 53
562 0 214 80
562 1 185 52
563 0 213 80
563 1 185 50
564 0 213 80
564 1 184 49
565 0 213 80
565 1 183 50
566 0 213 80
566 1 184 49
567 0 212 80
567 1 183 49
568 0 211 81
568 1 184 49
569 0 211 82
569 1 183 49
570 0 211 82
570 1 184 50
571 0 211 82
571 1 183 49
572 0 211 82
572 1 183 49
573 0 211 82
573 1 184 49
574 0 211 82
574 1 184 49
575 0 211 82
575 1 184 49
576 0 212 82
576 1 184 48
577 0 211 82
577 1 185 47
578 0 212 82
578 1 186 47
579 0 211 82
579 1 186 47
580 0 212 82
580 1 187 48
581 0 211 82
581 1 188 47
582 0 212 82
582 1 188 47
583 0 211 82
583 1 189 48
584 0 212 82
584 1 189 48
585 0 211 82
585 1 189 49
586 0 212 82
586 1 190 50
587 0 211 82
587 1 190 50
588 0 212 82
588 1 190 50
589 0 211 82
589 1 190 51
590 0 212 82
590 1 190 51
591 0 211 82
591 1 190 52
592 0 212 82
592 1 190 52
593 0 211 82
593 1 190 53
594 0 211 82
594 1 190 54
595 0 211 82
595 1 189 54
596 0 211 82
596 1 190 54
597 0 211 82
597 1 188 54
598 0 211 82
598 1 187 55
599 0 211 82
599 1 187 57
600 0 211 82
600 1 186 58
601 0 210 82
601 1 184 58
602 0 209 82
602 1 183 58
603 0 210 82
603 1 183 58
604 0 209 82
604 1 183 58
605 0 209 82
605 1 183 58
606 0 208 82
606 1 183 58
607 0 207 83
607 1 182 58
608 0 208 83
608 1 181 58
609 0 207 84
609 1 181 59
610 0 208 83
610 1 181 61
611 0 207 84
611 1 180 62
612 0 207 84
612 1 179 62
613 0 207 84
613 1 179 63
614 0 207 84
614 1 179 64
615 0 207 84
615 1 180 64
616 0 207 84
616 1 180 64
617 0 207 84
617 1 180 65
618 0 208 84
618 1 180 67
619 0 207 84
619 1 181 68
620 0 208 84
620 1 182 68
621 0 207 84
621 1 182 68
622 0 208 84
622 1 183 68
623 0 207 84
623 1 184 68
624 0 208 84
624 1 184 68
625 0 207 84
625 1 185 68
626 0 208 84
626 1 187 67
627 0 207 84
627 1 187 68
628 0 208 84
628 1 188 67
629 0 207 84
629 1 188 67
630 0 208 84
630 1 188 66
631 0 207 84
631 1 188 64
632 0 208 84
632 1 189 62
633 0 208 84
633 1 189 62
634 0 208 84
634 1 189 61
635 0 208 84
635 1 190 61
636 0 208 83
636 1 189 61
637 0 208 84
637 1 189 59
638 0 208 83
638 1 189 58
639 0 208 83
639 1 189 57
640 0 209 83
640 1 189 57
641 0 210 82
641 1 189 55
642 0 210 81
642 1 188 54
643 0 210 81
643 1 187 52
644 0 210 81
644 1 188 52
645 0 210 81
645 1 187 52
646 0 210 80
646 1 187 50
647 0 210 79
647 1 186 49
648 0 210 79
648 1 184 49
649 0 211 79
649 1 183 49
650 0 213 78
650 1 183 48
651 0 213 77
651 1 183 47
652 0 214 77
652 1 183 48
653 0 214 76
653 1 183 48
654 0 214 75
654 1 182 48
655 0 214 75
655 1 180 48
656 0 214 75
656 1 179 48
657 0 214 75
657 1 180 48
658 0 214 75
658 1 179 49
659 0 214 75
659 1 179 50
660 0 214 75
660 1 178 51
661 0 214 75
661 1 177 52
662 0 214 75
662 1 177 53
663 0 214 75
663 1 177 54
664 0 214 75
664 1 177 53
665 0 214 75
665 1 177 56
666 0 214 75
666 1 177 56
667 0 214 75
667 1 178 57
668 0 214 75
668 1 177 59
669 0 214 75
669 1 177 59
670 0 214 75
670 1 178 59
671 0 214 75
671 1 177 60
672 0 214 74
672 1 179 60
673 0 213 73
673 1 180 60
674 0 213 74
674 1 180 60
675 0 213 73
675 1 180 60
676 0 213 73
676 1 180 60
677 0 213 73
677 1 181 60
678 0 212 73
678 1 182 60
679 0 210 73
679 1 183 60
680 0 210 72
680 1 184 60
681 0 210 71
681 1 183 60
682 0 209 71
682 1 185 59
683 0 209 70
683 1 186 59
684 0 208 69
684 1 186 58
685 0 205 69
685 1 187 57
686 0 205 68
686 1 188 57
687 0 205 67
687 1 188 57
688 0 204 67
688 1 188 57
689 0 203 67
689 1 188 57
690 0 204 67
690 1 188 56
691 0 203 67
691 1 189 54
692 0 203 67
692 1 190 53
693 0 203 67
693 1 189 54
694 0 203 67
694 1 190 52
695 0 203 67
695 1 189 50
696 0 203 67
696 1 189 48
697 0 203 67
697 1 190 47
698 0 203 67
698 1 189 46
699 0 203 67
699 1 190 45
700 0 202 67
700 1 189 44
701 0 201 67
701 1 190 41
702 0 202 67
702 1 190 41
703 0 201 67
703 1 190 41
704 0 202 67
704 1 191 40
705 0 201 67
705 1 192 39
706 0 201 67
706 1 192 39
707 0 201 67
707 1 192 39
708 0 201 67
708 1 193 38
709 0 201 67
709 1 195 37
710 0 201 68
710 1 196 37
711 0 201 67
711 1 196 37
712 0 201 68
712 1 196 37
713 0 201 68
713 1 197 36
714 0 201 68
714 1 198 35
715 0 201 68
715 1 198 35
716 0 200 68
716 1 198 35
717 0 199 68
717 1 198 35
718 0 200 68
718 1 198 35
719 0 199 69
719 1 198 35
720 0 199 70
720 1 198 35
721 0 198 70
721 1 198 34
722 0 197 70
722 1 198 33
723 0 197 70
723 1 198 33
724 0 197 70
724 1 198 33
725 0 197 70
725 1 198 32
726 0 197 70
726 1 198 31
727 0 197 70
727 1 199 31
728 0 197 70
728 1 200 30
729 0 197 70
729 1 199 29
730 0 197 70
730 1 200 29
731 0 197 70
731 1 200 28
732 0 197 70
732 1 201 26
733 0 197 70
733 1 202 25
734 0 197 70
734 1 202 25
735 0 197 70
735 1 202 25
736 0 197 70
736 1 203 24
737 0 197 70
737 1 205 22
738 0 197 70
738 1 206 22
739 0 197 70
739 1 206 21
740 0 197 70
740 1 207 21
741 0 197 70
741 1 208 21
742 0 197 70
742 1 208 21
743 0 197 70
743 1 209 21
744 0 197 70
744 1 211 21
745 0 197 70
745 1 213 21
746 0 197 70
746 1 214 21
747 0 197 70
747 1 213 21
748 0 197 70
748 1 214 21
749 0 197 70
749 1 214 21
750 0 197 70
750 1 215 22
751 0 197 70
751 1 217 22
752 0 197 70
752 1 218 23
753 0 197 70
753 1 217 24
754 0 197 70
754 1 219 24
755 0 197 70
755 1 220 24
756 0 197 70
756 1 220 25
757 0 197 70
757 1 222 27
758 0 197 71
758 1 222 27
759 0 197 71
759 1 222 27
760 0 197 72
760 1 222 27
761 0 197 71
761 1 222 28
762 0 196 72
762 1 222 27
763 0 195 72
763 1 222 28
764 0 196 72
764 1 223 28
765 0 195 72
765 1 223 28
766 0 195 73
766 1 223 29
767 0 195 74
767 1 223 31
768 0 195 73
768 1 223 33
769 0 195 74
769 1 223 34
770 0 195 73
770 1 222 35
771 0 195 74
771 1 222 35
772 0 195 73
772 1 221 37
773 0 195 74
773 1 220 39
774 0 195 73
774 1 218 41
775 0 195 74
775 1 217 42
776 0 195 73
776 1 217 42
777 0 195 74
777 1 217 42
778 0 195 73
778 1 216 44
779 0 195 74
779 1 214 45
780 0 195 73
780 1 213 47
781 0 195 74
781 1 213 49
782 0 195 73
782 1 212 50
783 0 195 74
783 1 211 50
784 0 195 73
784 1 211 51
785 0 195 74
785 1 211 53
786 0 195 73
786 1 211 54
787 0 195 74
787 1 211 54
788 0 195 73
788 1 211 56
789 0 195 73
789 1 211 56
790 0 195 73
790 1 212 57
791 0 195 73
791 1 212 59
792 0 195 73
792 1 212 60
793 0 195 73
793 1 212 61
794 0 195 73
794 1 212 62
795 0 195 73
795 1 212 61
796 0 195 73
796 1 212 63
797 0 195 73
797 1 212 64
798 0 195 73
798 1 212 64
799 0 195 73
799 1 211 64
800 0 195 73
800 1 211 65
801 0 195 73
801 1 212 65
802 0 195 73
802 1 211 65
803 0 195 73
803 1 211 66
804 0 195 73
804 1 211 65
805 0 194 73
805 1 211 66
806 0 193 73
806 1 211 66
807 0 193 73
807 1 211 66
808 0 193 73
808 1 210 66
809 0 192 72
809 1 209 67
810 0 190 71
810 1 210 67
811 0 188 71
811 1 208 68
812 0 187 70
812 1 207 68
813 0 187 68
813 1 208 68
814 0 186 68
814 1 207 68
815 0 183 67
815 1 207 69
816 0 183 67
816 1 207 69
817 0 182 67
817 1 207 69
818 0 181 66
818 1 206 70
819 0 181 65
819 1 205 70
820 0 181 66
820 1 205 70
821 0 181 65
821 1 205 70
822 0 181 66
822 1 204 70
823 0 181 65
823 1 202 70
824 0 180 65
824 1 201 70
825 0 179 65
825 1 201 70
826 0 180 65
826 1 201 70
827 0 178 65
827 1 200 70
828 0 178 65
828 1 198 70
829 0 178 65
829 1 197 69
830 0 178 65
830 1 197 70
831 0 177 65
831 1 197 69
832 0 178 65
832 1 197 70
833 0 177 65
833 1 197 69
834 0 177 65
834 1 197 70
835 0 175 65
835 1 196 69
836 0 174 65
836 1 194 70
837 0 171 65
837 1 193 69
838 0 171 65
838 1 193 70
839 0 170 65
839 1 192 69
840 0 167 65
840 1 190 70
841 0 166 65
841 1 189 70
842 0 164 64
842 1 188 70
843 0 162 63
843 1 186 70
844 0 161 63
844 1 186 70
845 0 161 63
845 1 184 71
846 0 161 63
846 1 184 71
847 0 161 63
847 1 183 72
848 0 160 63
848 1 183 71
849 0 159 63
849 1 182 71
850 0 160 63
850 1 182 71
851 0 159 63
851 1 181 71
852 0 160 63
852 1 181 71
853 0 159 63
853 1 180 71
854 0 159 62
854 1 179 70
855 0 159 61
855 1 179 69
856 0 159 62
856 1 179 70
857 0 158 61
857 1 179 69
858 0 156 61
858 1 179 70
859 0 155 61
859 1 179 69
860 0 154 60
860 1 177 69
861 0 151 58
861 1 176 68
862 0 152 58
862 1 175 67
863 0 150 58
863 1 175 67
864 0 149 57
864 1 175 67
865 0 149 57
865 1 174 67
866 0 148 57
866 1 172 66
867 0 147 57
867 1 171 65
868 0 148 57
868 1 172 66
869 0 147 57
869 1 171 65
870 0 147 56
870 1 171 66
871 0 147 55
871 1 170 65
872 0 147 56
872 1 168 66
873 0 147 55
873 1 166 65
